zip,state,county
31309,GA,Liberty
31310,GA,Liberty
31313,GA,Liberty
31314,GA,Liberty
31315,GA,Liberty
31320,GA,Liberty
31323,GA,Liberty
31333,GA,Liberty
30817,GA,Lincoln
31316,GA,Long
31601,GA,Lowndes
31602,GA,Lowndes
31603,GA,Lowndes
31604,GA,Lowndes
31605,GA,Lowndes
31606,GA,Lowndes
31632,GA,Lowndes
31636,GA,Lowndes
31641,GA,Lowndes
31698,GA,Lowndes
31699,GA,Lowndes
30533,GA,Lumpkin
30564,GA,Lumpkin
30597,GA,Lumpkin
31041,GA,Macon
31057,GA,Macon
31063,GA,Macon
31068,GA,Macon
30628,GA,Madison
30629,GA,Madison
30633,GA,Madison
30646,GA,Madison
30647,GA,Madison
31058,GA,Marion
31803,GA,Marion
30806,GA,McDuffie
30808,GA,McDuffie
30824,GA,McDuffie
31304,GA,McIntosh
31305,GA,McIntosh
31319,GA,McIntosh
31327,GA,McIntosh
31331,GA,McIntosh
30218,GA,Meriwether
30222,GA,Meriwether
30251,GA,Meriwether
30293,GA,Meriwether
31816,GA,Meriwether
31830,GA,Meriwether
39837,GA,Miller
31716,GA,Mitchell
31730,GA,Mitchell
31739,GA,Mitchell
31765,GA,Mitchell
31779,GA,Mitchell
31784,GA,Mitchell
31004,GA,Monroe
31016,GA,Monroe
31029,GA,Monroe
31046,GA,Monroe
31086,GA,Monroe
30410,GA,Montgomery
30412,GA,Montgomery
30445,GA,Montgomery
30470,GA,Montgomery
30473,GA,Montgomery
30623,GA,Morgan
30625,GA,Morgan
30650,GA,Morgan
30663,GA,Morgan
30705,GA,Murray
30708,GA,Murray
30711,GA,Murray
30724,GA,Murray
30751,GA,Murray
31820,GA,Muscogee
31829,GA,Muscogee
31901,GA,Muscogee
31902,GA,Muscogee
31903,GA,Muscogee
31904,GA,Muscogee
31906,GA,Muscogee
31907,GA,Muscogee
31908,GA,Muscogee
31909,GA,Muscogee
31914,GA,Muscogee
31917,GA,Muscogee
31993,GA,Muscogee
31997,GA,Muscogee
31998,GA,Muscogee
31999,GA,Muscogee
30014,GA,Newton
30015,GA,Newton
30016,GA,Newton
30054,GA,Newton
30055,GA,Newton
30070,GA,Newton
30621,GA,Oconee
30622,GA,Oconee
30638,GA,Oconee
30677,GA,Oconee
30619,GA,Oglethorpe
30627,GA,Oglethorpe
30630,GA,Oglethorpe
30648,GA,Oglethorpe
30667,GA,Oglethorpe
30671,GA,Oglethorpe
30683,GA,Oglethorpe
30132,GA,Paulding
30141,GA,Paulding
30157,GA,Paulding
31008,GA,Peach
31030,GA,Peach
30143,GA,Pickens
30148,GA,Pickens
30151,GA,Pickens
30175,GA,Pickens
30177,GA,Pickens
31516,GA,Pierce
31518,GA,Pierce
31551,GA,Pierce
31556,GA,Pierce
31557,GA,Pierce
30206,GA,Pike
30256,GA,Pike
30258,GA,Pike
30292,GA,Pike
30295,GA,Pike
30104,GA,Polk
30125,GA,Polk
30153,GA,Polk
31036,GA,Pulaski
31024,GA,Putnam
31026,GA,Putnam
39854,GA,Quitman
39867,GA,Quitman
30525,GA,Rabun
30537,GA,Rabun
30552,GA,Rabun
30562,GA,Rabun
30568,GA,Rabun
30576,GA,Rabun
30581,GA,Rabun
39836,GA,Randolph
39840,GA,Randolph
39886,GA,Randolph
30805,GA,Richmond
30812,GA,Richmond
30815,GA,Richmond
30901,GA,Richmond
30903,GA,Richmond
30904,GA,Richmond
30905,GA,Richmond
30906,GA,Richmond
30909,GA,Richmond
30911,GA,Richmond
30912,GA,Richmond
30913,GA,Richmond
30914,GA,Richmond
30916,GA,Richmond
30917,GA,Richmond
30919,GA,Richmond
30999,GA,Richmond
30012,GA,Rockdale
30013,GA,Rockdale
30094,GA,Rockdale
31806,GA,Schley
30424,GA,Screven
30446,GA,Screven
30449,GA,Screven
30455,GA,Screven
30467,GA,Screven
39845,GA,Seminole
39859,GA,Seminole
30212,GA,Spalding
30223,GA,Spalding
30224,GA,Spalding
30266,GA,Spalding
30284,GA,Spalding
30538,GA,Stephens
30557,GA,Stephens
30577,GA,Stephens
30598,GA,Stephens
31814,GA,Stewart
31815,GA,Stewart
31821,GA,Stewart
31825,GA,Stewart
31709,GA,Sumter
31711,GA,Sumter
31719,GA,Sumter
31735,GA,Sumter
31743,GA,Sumter
31764,GA,Sumter
31780,GA,Sumter
31801,GA,Talbot
31810,GA,Talbot
31812,GA,Talbot
31827,GA,Talbot
31836,GA,Talbot
30631,GA,Taliaferro
30664,GA,Taliaferro
30420,GA,Tattnall
30421,GA,Tattnall
30427,GA,Tattnall
30438,GA,Tattnall
30453,GA,Tattnall
30499,GA,Tattnall
31006,GA,Taylor
31039,GA,Taylor
31076,GA,Taylor
31081,GA,Taylor
31037,GA,Telfair
31055,GA,Telfair
31060,GA,Telfair
31083,GA,Telfair
31544,GA,Telfair
31549,GA,Telfair
39826,GA,Terrell
39842,GA,Terrell
39877,GA,Terrell
39885,GA,Terrell
31626,GA,Thomas
31738,GA,Thomas
31757,GA,Thomas
31758,GA,Thomas
31773,GA,Thomas
31792,GA,Thomas
31799,GA,Thomas
31727,GA,Tift
31733,GA,Tift
31775,GA,Tift
31793,GA,Tift
31794,GA,Tift
31795,GA,Tift
30436,GA,Toombs
30474,GA,Toombs
30475,GA,Toombs
30546,GA,Towns
30582,GA,Towns
30457,GA,Treutlen
30230,GA,Troup
30240,GA,Troup
30241,GA,Troup
30261,GA,Troup
31833,GA,Troup
31714,GA,Turner
31783,GA,Turner
31790,GA,Turner
31017,GA,Twiggs
31020,GA,Twiggs
31044,GA,Twiggs
30512,GA,Union
30514,GA,Union
30572,GA,Union
30285,GA,Upson
30286,GA,Upson
31097,GA,Upson
30707,GA,Walker
30725,GA,Walker
30728,GA,Walker
30739,GA,Walker
30741,GA,Walker
30018,GA,Walton
30025,GA,Walton
30052,GA,Walton
30641,GA,Walton
30655,GA,Walton
30656,GA,Walton
31501,GA,Ware
31502,GA,Ware
31503,GA,Ware
31550,GA,Ware
31552,GA,Ware
31564,GA,Ware
30807,GA,Warren
30819,GA,Warren
30821,GA,Warren
30828,GA,Warren
31045,GA,Warren
31018,GA,Washington
31035,GA,Washington
31067,GA,Washington
31082,GA,Washington
31089,GA,Washington
31094,GA,Washington
31543,GA,Wayne
31545,GA,Wayne
31546,GA,Wayne
31555,GA,Wayne
31560,GA,Wayne
31598,GA,Wayne
31599,GA,Wayne
31824,GA,Webster
31832,GA,Webster
30411,GA,Wheeler
30428,GA,Wheeler
30528,GA,White
30545,GA,White
30571,GA,White
30710,GA,Whitfield
30719,GA,Whitfield
30720,GA,Whitfield
30721,GA,Whitfield
30722,GA,Whitfield
30740,GA,Whitfield
30755,GA,Whitfield
30756,GA,Whitfield
31001,GA,Wilcox
31071,GA,Wilcox
31072,GA,Wilcox
31079,GA,Wilcox
31084,GA,Wilcox
30660,GA,Wilkes
30668,GA,Wilkes
30673,GA,Wilkes
31003,GA,Wilkinson
31031,GA,Wilkinson
31042,GA,Wilkinson
31054,GA,Wilkinson
31090,GA,Wilkinson
31772,GA,Worth
31781,GA,Worth
31789,GA,Worth
31791,GA,Worth
31796,GA,Worth
30645,GA,
31144,GA,
96910,GU,
96912,GU,
96913,GU,
96915,GU,
96916,GU,
96917,GU,
96919,GU,
96921,GU,
96923,GU,
96928,GU,
96929,GU,
96931,GU,
96932,GU,
96704,HI,Hawaii
96710,HI,Hawaii
96718,HI,Hawaii
96719,HI,Hawaii
96720,HI,Hawaii
96721,HI,Hawaii
96725,HI,Hawaii
96726,HI,Hawaii
96727,HI,Hawaii
96728,HI,Hawaii
96737,HI,Hawaii
96738,HI,Hawaii
96739,HI,Hawaii
96740,HI,Hawaii
96743,HI,Hawaii
96745,HI,Hawaii
96749,HI,Hawaii
96750,HI,Hawaii
96755,HI,Hawaii
96760,HI,Hawaii
96764,HI,Hawaii
96771,HI,Hawaii
96772,HI,Hawaii
96773,HI,Hawaii
96774,HI,Hawaii
96776,HI,Hawaii
96777,HI,Hawaii
96778,HI,Hawaii
96780,HI,Hawaii
96781,HI,Hawaii
96783,HI,Hawaii
96785,HI,Hawaii
96701,HI,Honolulu
96706,HI,Honolulu
96707,HI,Honolulu
96709,HI,Honolulu
96712,HI,Honolulu
96717,HI,Honolulu
96730,HI,Honolulu
96731,HI,Honolulu
96734,HI,Honolulu
96744,HI,Honolulu
96759,HI,Honolulu
96762,HI,Honolulu
96782,HI,Honolulu
96786,HI,Honolulu
96789,HI,Honolulu
96791,HI,Honolulu
96792,HI,Honolulu
96795,HI,Honolulu
96797,HI,Honolulu
96801,HI,Honolulu
96802,HI,Honolulu
96803,HI,Honolulu
96804,HI,Honolulu
96805,HI,Honolulu
96806,HI,Honolulu
96807,HI,Honolulu
96808,HI,Honolulu
96809,HI,Honolulu
96810,HI,Honolulu
96811,HI,Honolulu
96812,HI,Honolulu
96813,HI,Honolulu
96814,HI,Honolulu
96815,HI,Honolulu
96816,HI,Honolulu
96817,HI,Honolulu
96818,HI,Honolulu
96819,HI,Honolulu
96820,HI,Honolulu
96821,HI,Honolulu
96822,HI,Honolulu
96823,HI,Honolulu
96824,HI,Honolulu
96825,HI,Honolulu
96826,HI,Honolulu
96827,HI,Honolulu
96828,HI,Honolulu
96830,HI,Honolulu
96835,HI,Honolulu
96836,HI,Honolulu
96837,HI,Honolulu
96838,HI,Honolulu
96839,HI,Honolulu
96840,HI,Honolulu
96841,HI,Honolulu
96843,HI,Honolulu
96844,HI,Honolulu
96846,HI,Honolulu
96847,HI,Honolulu
96848,HI,Honolulu
96849,HI,Honolulu
96850,HI,Honolulu
96853,HI,Honolulu
96854,HI,Honolulu
96857,HI,Honolulu
96858,HI,Honolulu
96859,HI,Honolulu
96860,HI,Honolulu
96861,HI,Honolulu
96863,HI,Honolulu
96898,HI,Honolulu
96742,HI,Kalawao
96703,HI,Kauai
96705,HI,Kauai
96714,HI,Kauai
96715,HI,Kauai
96716,HI,Kauai
96722,HI,Kauai
96741,HI,Kauai
96746,HI,Kauai
96747,HI,Kauai
96751,HI,Kauai
96752,HI,Kauai
96754,HI,Kauai
96756,HI,Kauai
96765,HI,Kauai
96766,HI,Kauai
96769,HI,Kauai
96796,HI,Kauai
96708,HI,Maui
96713,HI,Maui
96729,HI,Maui
96732,HI,Maui
96733,HI,Maui
96748,HI,Maui
96753,HI,Maui
96757,HI,Maui
96761,HI,Maui
96763,HI,Maui
96767,HI,Maui
96768,HI,Maui
96770,HI,Maui
96779,HI,Maui
96784,HI,Maui
96788,HI,Maui
96790,HI,Maui
96793,HI,Maui
50250,IA,Adair
50837,IA,Adair
50846,IA,Adair
50849,IA,Adair
50858,IA,Adair
50839,IA,Adams
50841,IA,Adams
50857,IA,Adams
50859,IA,Adams
52140,IA,Allamakee
52146,IA,Allamakee
52151,IA,Allamakee
52160,IA,Allamakee
52162,IA,Allamakee
52170,IA,Allamakee
52172,IA,Allamakee
52544,IA,Appanoose
52549,IA,Appanoose
52555,IA,Appanoose
52571,IA,Appanoose
52572,IA,Appanoose
52574,IA,Appanoose
52581,IA,Appanoose
52593,IA,Appanoose
52594,IA,Appanoose
50025,IA,Audubon
50042,IA,Audubon
50076,IA,Audubon
50110,IA,Audubon
50117,IA,Audubon
51543,IA,Audubon
52206,IA,Benton
52208,IA,Benton
52209,IA,Benton
52229,IA,Benton
52249,IA,Benton
52257,IA,Benton
52313,IA,Benton
52315,IA,Benton
52318,IA,Benton
52332,IA,Benton
52345,IA,Benton
52346,IA,Benton
52349,IA,Benton
52351,IA,Benton
52354,IA,Benton
50613,IA,Black Hawk
50614,IA,Black Hawk
50623,IA,Black Hawk
50626,IA,Black Hawk
50634,IA,Black Hawk
50643,IA,Black Hawk
50648,IA,Black Hawk
50651,IA,Black Hawk
50667,IA,Black Hawk
50701,IA,Black Hawk
50702,IA,Black Hawk
50703,IA,Black Hawk
50704,IA,Black Hawk
50706,IA,Black Hawk
50707,IA,Black Hawk
50031,IA,Boone
50036,IA,Boone
50037,IA,Boone
50040,IA,Boone
50099,IA,Boone
50152,IA,Boone
50156,IA,Boone
50212,IA,Boone
50223,IA,Boone
50622,IA,Bremer
50631,IA,Bremer
50647,IA,Bremer
50666,IA,Bremer
50668,IA,Bremer
50674,IA,Bremer
50676,IA,Bremer
50677,IA,Bremer
50607,IA,Buchanan
50629,IA,Buchanan
50641,IA,Buchanan
50644,IA,Buchanan
50650,IA,Buchanan
50671,IA,Buchanan
50682,IA,Buchanan
52210,IA,Buchanan
52326,IA,Buchanan
52329,IA,Buchanan
50510,IA,Buena Vista
50565,IA,Buena Vista
50568,IA,Buena Vista
50576,IA,Buena Vista
50585,IA,Buena Vista
50588,IA,Buena Vista
50592,IA,Buena Vista
51002,IA,Buena Vista
51033,IA,Buena Vista
50602,IA,Butler
50604,IA,Butler
50605,IA,Butler
50608,IA,Butler
50611,IA,Butler
50619,IA,Butler
50625,IA,Butler
50636,IA,Butler
50649,IA,Butler
50660,IA,Butler
50665,IA,Butler
50670,IA,Butler
50538,IA,Calhoun
50551,IA,Calhoun
50552,IA,Calhoun
50561,IA,Calhoun
50563,IA,Calhoun
50575,IA,Calhoun
50579,IA,Calhoun
50586,IA,Calhoun
51449,IA,Calhoun
51453,IA,Calhoun
50058,IA,Carroll
51401,IA,Carroll
51430,IA,Carroll
51436,IA,Carroll
51440,IA,Carroll
51443,IA,Carroll
51444,IA,Carroll
51451,IA,Carroll
51452,IA,Carroll
51455,IA,Carroll
51459,IA,Carroll
51463,IA,Carroll
50020,IA,Cass
50022,IA,Cass
50274,IA,Cass
50843,IA,Cass
50853,IA,Cass
51535,IA,Cass
51544,IA,Cass
51552,IA,Cass
52216,IA,Cedar
52255,IA,Cedar
52306,IA,Cedar
52337,IA,Cedar
52358,IA,Cedar
52721,IA,Cedar
52747,IA,Cedar
52772,IA,Cedar
50401,IA,Cerro Gordo
50402,IA,Cerro Gordo
50428,IA,Cerro Gordo
50433,IA,Cerro Gordo
50457,IA,Cerro Gordo
50464,IA,Cerro Gordo
50467,IA,Cerro Gordo
50469,IA,Cerro Gordo
50477,IA,Cerro Gordo
50479,IA,Cerro Gordo
50482,IA,Cerro Gordo
51005,IA,Cherokee
51012,IA,Cherokee
51014,IA,Cherokee
51029,IA,Cherokee
51035,IA,Cherokee
51037,IA,Cherokee
51049,IA,Cherokee
51061,IA,Cherokee
50603,IA,Chickasaw
50630,IA,Chickasaw
50645,IA,Chickasaw
50658,IA,Chickasaw
50659,IA,Chickasaw
50661,IA,Chickasaw
52154,IA,Chickasaw
50174,IA,Clarke
50213,IA,Clarke
50275,IA,Clarke
51047,IA,Clay
51301,IA,Clay
51333,IA,Clay
51338,IA,Clay
51340,IA,Clay
51341,IA,Clay
51343,IA,Clay
51357,IA,Clay
51366,IA,Clay
52035,IA,Clayton
52042,IA,Clayton
52043,IA,Clayton
52044,IA,Clayton
52047,IA,Clayton
52048,IA,Clayton
52049,IA,Clayton
52052,IA,Clayton
52066,IA,Clayton
52072,IA,Clayton
52076,IA,Clayton
52077,IA,Clayton
52156,IA,Clayton
52157,IA,Clayton
52158,IA,Clayton
52159,IA,Clayton
52037,IA,Clinton
52254,IA,Clinton
52701,IA,Clinton
52727,IA,Clinton
52729,IA,Clinton
52730,IA,Clinton
52731,IA,Clinton
52732,IA,Clinton
52733,IA,Clinton
52734,IA,Clinton
52736,IA,Clinton
52742,IA,Clinton
52750,IA,Clinton
52751,IA,Clinton
52757,IA,Clinton
52771,IA,Clinton
52774,IA,Clinton
52777,IA,Clinton
51432,IA,Crawford
51439,IA,Crawford
51441,IA,Crawford
51442,IA,Crawford
51448,IA,Crawford
51454,IA,Crawford
51460,IA,Crawford
51461,IA,Crawford
51465,IA,Crawford
51467,IA,Crawford
51520,IA,Crawford
51528,IA,Crawford
50003,IA,Dallas
50038,IA,Dallas
50039,IA,Dallas
50063,IA,Dallas
50066,IA,Dallas
50069,IA,Dallas
50070,IA,Dallas
50146,IA,Dallas
50167,IA,Dallas
50220,IA,Dallas
50233,IA,Dallas
50263,IA,Dallas
50266,IA,Dallas
50276,IA,Dallas
50323,IA,Dallas
52537,IA,Davis
52538,IA,Davis
52552,IA,Davis
52560,IA,Davis
52584,IA,Davis
50065,IA,Decatur
50067,IA,Decatur
50103,IA,Decatur
50108,IA,Decatur
50140,IA,Decatur
50144,IA,Decatur
50262,IA,Decatur
50264,IA,Decatur
50654,IA,Delaware
52036,IA,Delaware
52038,IA,Delaware
52041,IA,Delaware
52050,IA,Delaware
52057,IA,Delaware
52223,IA,Delaware
52237,IA,Delaware
52330,IA,Delaware
52601,IA,Des Moines
52623,IA,Des Moines
52637,IA,Des Moines
52638,IA,Des Moines
52650,IA,Des Moines
52655,IA,Des Moines
52660,IA,Des Moines
51331,IA,Dickinson
51347,IA,Dickinson
51351,IA,Dickinson
51355,IA,Dickinson
51360,IA,Dickinson
51363,IA,Dickinson
51364,IA,Dickinson
52001,IA,Dubuque
52002,IA,Dubuque
52003,IA,Dubuque
52004,IA,Dubuque
52039,IA,Dubuque
52040,IA,Dubuque
52045,IA,Dubuque
52046,IA,Dubuque
52053,IA,Dubuque
52056,IA,Dubuque
52065,IA,Dubuque
52068,IA,Dubuque
52073,IA,Dubuque
52078,IA,Dubuque
52099,IA,Dubuque
50514,IA,Emmet
50531,IA,Emmet
50578,IA,Emmet
51334,IA,Emmet
51344,IA,Emmet
51365,IA,Emmet
50606,IA,Fayette
50655,IA,Fayette
50662,IA,Fayette
50664,IA,Fayette
50681,IA,Fayette
52135,IA,Fayette
52141,IA,Fayette
52142,IA,Fayette
52147,IA,Fayette
52164,IA,Fayette
52166,IA,Fayette
52169,IA,Fayette
52171,IA,Fayette
52175,IA,Fayette
50435,IA,Floyd
50458,IA,Floyd
50468,IA,Floyd
50471,IA,Floyd
50616,IA,Floyd
50620,IA,Floyd
50653,IA,Floyd
50041,IA,Franklin
50227,IA,Franklin
50420,IA,Franklin
50427,IA,Franklin
50431,IA,Franklin
50441,IA,Franklin
50452,IA,Franklin
50475,IA,Franklin
50601,IA,Franklin
50633,IA,Franklin
51639,IA,Fremont
51640,IA,Fremont
51645,IA,Fremont
51648,IA,Fremont
51649,IA,Fremont
51650,IA,Fremont
51652,IA,Fremont
51653,IA,Fremont
51654,IA,Fremont
50050,IA,Greene
50059,IA,Greene
50064,IA,Greene
50107,IA,Greene
50129,IA,Greene
50217,IA,Greene
50235,IA,Greene
51462,IA,Greene
50609,IA,Grundy
50621,IA,Grundy
50624,IA,Grundy
50638,IA,Grundy
50642,IA,Grundy
50657,IA,Grundy
50669,IA,Grundy
50673,IA,Grundy
50680,IA,Grundy
50002,IA,Guthrie
50026,IA,Guthrie
50029,IA,Guthrie
50048,IA,Guthrie
50115,IA,Guthrie
50128,IA,Guthrie
50164,IA,Guthrie
50216,IA,Guthrie
50277,IA,Guthrie
50034,IA,Hamilton
50075,IA,Hamilton
50130,IA,Hamilton
50132,IA,Hamilton
50231,IA,Hamilton
50246,IA,Hamilton
50249,IA,Hamilton
50271,IA,Hamilton
50595,IA,Hamilton
50423,IA,Hancock
50430,IA,Hancock
50432,IA,Hancock
50438,IA,Hancock
50439,IA,Hancock
50447,IA,Hancock
50449,IA,Hancock
50484,IA,Hancock
50006,IA,Hardin
50043,IA,Hardin
50102,IA,Hardin
50122,IA,Hardin
50126,IA,Hardin
50206,IA,Hardin
50230,IA,Hardin
50258,IA,Hardin
50259,IA,Hardin
50269,IA,Hardin
50627,IA,Hardin
50672,IA,Hardin
51529,IA,Harrison
51545,IA,Harrison
51546,IA,Harrison
51550,IA,Harrison
51555,IA,Harrison
51556,IA,Harrison
51557,IA,Harrison
51563,IA,Harrison
51564,IA,Harrison
51579,IA,Harrison
52630,IA,Henry
52641,IA,Henry
52642,IA,Henry
52644,IA,Henry
52645,IA,Henry
52647,IA,Henry
52649,IA,Henry
52652,IA,Henry
52654,IA,Henry
52659,IA,Henry
50466,IA,Howard
50628,IA,Howard
52134,IA,Howard
52136,IA,Howard
52155,IA,Howard
52163,IA,Howard
50519,IA,Humboldt
50520,IA,Humboldt
50529,IA,Humboldt
50541,IA,Humboldt
50545,IA,Humboldt
50548,IA,Humboldt
50558,IA,Humboldt
50570,IA,Humboldt
50577,IA,Humboldt
50582,IA,Humboldt
50591,IA,Humboldt
51006,IA,Ida
51020,IA,Ida
51025,IA,Ida
51431,IA,Ida
51445,IA,Ida
52203,IA,Iowa
52204,IA,Iowa
52220,IA,Iowa
52236,IA,Iowa
52251,IA,Iowa
52301,IA,Iowa
52307,IA,Iowa
52308,IA,Iowa
52316,IA,Iowa
52325,IA,Iowa
52334,IA,Iowa
52347,IA,Iowa
52361,IA,Iowa
52030,IA,Jackson
52031,IA,Jackson
52032,IA,Jackson
52054,IA,Jackson
52060,IA,Jackson
52064,IA,Jackson
52069,IA,Jackson
52070,IA,Jackson
52071,IA,Jackson
52074,IA,Jackson
52075,IA,Jackson
52079,IA,Jackson
52207,IA,Jackson
52309,IA,Jackson
50028,IA,Jasper
50054,IA,Jasper
50127,IA,Jasper
50135,IA,Jasper
50137,IA,Jasper
50153,IA,Jasper
50168,IA,Jasper
50170,IA,Jasper
50208,IA,Jasper
50228,IA,Jasper
50232,IA,Jasper
50251,IA,Jasper
52533,IA,Jefferson
52540,IA,Jefferson
52556,IA,Jefferson
52557,IA,Jefferson
52567,IA,Jefferson
52580,IA,Jefferson
52635,IA,Jefferson
52235,IA,Johnson
52240,IA,Johnson
52241,IA,Johnson
52242,IA,Johnson
52243,IA,Johnson
52244,IA,Johnson
52245,IA,Johnson
52246,IA,Johnson
52317,IA,Johnson
52319,IA,Johnson
52322,IA,Johnson
52333,IA,Johnson
52338,IA,Johnson
52340,IA,Johnson
52755,IA,Johnson
52033,IA,Jones
52205,IA,Jones
52212,IA,Jones
52252,IA,Jones
52305,IA,Jones
52310,IA,Jones
52312,IA,Jones
52320,IA,Jones
52321,IA,Jones
52323,IA,Jones
52362,IA,Jones
50104,IA,Keokuk
50136,IA,Keokuk
50255,IA,Keokuk
50268,IA,Keokuk
52231,IA,Keokuk
52335,IA,Keokuk
52355,IA,Keokuk
52550,IA,Keokuk
52562,IA,Keokuk
52563,IA,Keokuk
52568,IA,Keokuk
52576,IA,Keokuk
52585,IA,Keokuk
52591,IA,Keokuk
50451,IA,Kossuth
50480,IA,Kossuth
50483,IA,Kossuth
50511,IA,Kossuth
50517,IA,Kossuth
50522,IA,Kossuth
50539,IA,Kossuth
50556,IA,Kossuth
50559,IA,Kossuth
50560,IA,Kossuth
50590,IA,Kossuth
50598,IA,Kossuth
52619,IA,Lee
52624,IA,Lee
52625,IA,Lee
52627,IA,Lee
52631,IA,Lee
52632,IA,Lee
52639,IA,Lee
52648,IA,Lee
52656,IA,Lee
52657,IA,Lee
52658,IA,Lee
52202,IA,Linn
52213,IA,Linn
52214,IA,Linn
52218,IA,Linn
52219,IA,Linn
52227,IA,Linn
52228,IA,Linn
52233,IA,Linn
52253,IA,Linn
52302,IA,Linn
52314,IA,Linn
52324,IA,Linn
52328,IA,Linn
52336,IA,Linn
52341,IA,Linn
52344,IA,Linn
52350,IA,Linn
52352,IA,Linn
52401,IA,Linn
52402,IA,Linn
52403,IA,Linn
52404,IA,Linn
52405,IA,Linn
52406,IA,Linn
52407,IA,Linn
52408,IA,Linn
52409,IA,Linn
52410,IA,Linn
52411,IA,Linn
52497,IA,Linn
52498,IA,Linn
52499,IA,Linn
52640,IA,Louisa
52646,IA,Louisa
52653,IA,Louisa
52737,IA,Louisa
52738,IA,Louisa
52752,IA,Louisa
50049,IA,Lucas
50068,IA,Lucas
50151,IA,Lucas
50238,IA,Lucas
50272,IA,Lucas
51230,IA,Lyon
51235,IA,Lyon
51237,IA,Lyon
51240,IA,Lyon
51241,IA,Lyon
51242,IA,Lyon
51243,IA,Lyon
51246,IA,Lyon
50072,IA,Madison
50155,IA,Madison
50218,IA,Madison
50222,IA,Madison
50240,IA,Madison
50257,IA,Madison
50261,IA,Madison
50273,IA,Madison
50027,IA,Mahaska
50143,IA,Mahaska
50207,IA,Mahaska
52534,IA,Mahaska
52543,IA,Mahaska
52561,IA,Mahaska
52577,IA,Mahaska
52586,IA,Mahaska
52595,IA,Mahaska
50044,IA,Marion
50057,IA,Marion
50062,IA,Marion
50116,IA,Marion
50119,IA,Marion
50138,IA,Marion
50163,IA,Marion
50214,IA,Marion
50219,IA,Marion
50225,IA,Marion
50252,IA,Marion
50256,IA,Marion
50005,IA,Marshall
50051,IA,Marshall
50078,IA,Marshall
50106,IA,Marshall
50120,IA,Marshall
50141,IA,Marshall
50142,IA,Marshall
50148,IA,Marshall
50158,IA,Marshall
50162,IA,Marshall
50234,IA,Marshall
50239,IA,Marshall
50247,IA,Marshall
51533,IA,Mills
51534,IA,Mills
51540,IA,Mills
51541,IA,Mills
51551,IA,Mills
51554,IA,Mills
51561,IA,Mills
51571,IA,Mills
50426,IA,Mitchell
50454,IA,Mitchell
50455,IA,Mitchell
50460,IA,Mitchell
50461,IA,Mitchell
50472,IA,Mitchell
50476,IA,Mitchell
50481,IA,Mitchell
51010,IA,Monona
51034,IA,Monona
51040,IA,Monona
51051,IA,Monona
51060,IA,Monona
51063,IA,Monona
51523,IA,Monona
51558,IA,Monona
51572,IA,Monona
50150,IA,Monroe
52531,IA,Monroe
52569,IA,Monroe
50847,IA,Montgomery
50864,IA,Montgomery
51532,IA,Montgomery
51566,IA,Montgomery
51573,IA,Montgomery
51591,IA,Montgomery
52720,IA,Muscatine
52739,IA,Muscatine
52749,IA,Muscatine
52754,IA,Muscatine
52759,IA,Muscatine
52760,IA,Muscatine
52761,IA,Muscatine
52766,IA,Muscatine
52769,IA,Muscatine
52776,IA,Muscatine
52778,IA,Muscatine
51009,IA,Obrien
51046,IA,Obrien
51058,IA,Obrien
51201,IA,Obrien
51231,IA,Obrien
51245,IA,Obrien
51248,IA,Obrien
51346,IA,Obrien
51232,IA,Osceola
51249,IA,Osceola
51345,IA,Osceola
51350,IA,Osceola
51354,IA,Osceola
51601,IA,Page
51602,IA,Page
51603,IA,Page
51630,IA,Page
51631,IA,Page
51632,IA,Page
51636,IA,Page
51637,IA,Page
51638,IA,Page
51647,IA,Page
51651,IA,Page
51656,IA,Page
50515,IA,Palo Alto
50527,IA,Palo Alto
50528,IA,Palo Alto
50536,IA,Palo Alto
50562,IA,Palo Alto
50597,IA,Palo Alto
51342,IA,Palo Alto
51358,IA,Palo Alto
51001,IA,Plymouth
51008,IA,Plymouth
51024,IA,Plymouth
51028,IA,Plymouth
51031,IA,Plymouth
51038,IA,Plymouth
51045,IA,Plymouth
51050,IA,Plymouth
51062,IA,Plymouth
50540,IA,Pocahontas
50546,IA,Pocahontas
50554,IA,Pocahontas
50571,IA,Pocahontas
50573,IA,Pocahontas
50574,IA,Pocahontas
50581,IA,Pocahontas
50593,IA,Pocahontas
50007,IA,Polk
50009,IA,Polk
50021,IA,Polk
50023,IA,Polk
50032,IA,Polk
50035,IA,Polk
50073,IA,Polk
50109,IA,Polk
50111,IA,Polk
50131,IA,Polk
50169,IA,Polk
50226,IA,Polk
50237,IA,Polk
50265,IA,Polk
50301,IA,Polk
50302,IA,Polk
50303,IA,Polk
50304,IA,Polk
50305,IA,Polk
50306,IA,Polk
50307,IA,Polk
50308,IA,Polk
50309,IA,Polk
50310,IA,Polk
50311,IA,Polk
50312,IA,Polk
50313,IA,Polk
50314,IA,Polk
50315,IA,Polk
50316,IA,Polk
50317,IA,Polk
50318,IA,Polk
50319,IA,Polk
50320,IA,Polk
50321,IA,Polk
50322,IA,Polk
50324,IA,Polk
50325,IA,Polk
50327,IA,Polk
50328,IA,Polk
50329,IA,Polk
50330,IA,Polk
50331,IA,Polk
50332,IA,Polk
50333,IA,Polk
50334,IA,Polk
50335,IA,Polk
